"open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buyer_quote_volume","symbol"
2017-11-13 19:00:00,0.67279,0.67279,0.67279,0.67279,0.63,2017-11-13 22:59:59,0.4238577,1,0,0,"ZECETH"
2017-11-13 23:00:00,1.08,1.08,0.8122,0.8125,159.098,2017-11-14 02:59:59,136.65429484,107,60.797,52.93385821,"ZECETH"
2017-11-14 03:00:00,0.8125,0.83,0.78105,0.83,122.85,2017-11-14 06:59:59,99.82260252,63,36.928,30.47687601,"ZECETH"
2017-11-14 07:00:00,0.825,0.82503,0.825,0.825,26.167,2017-11-14 10:59:59,21.58796745,20,1.636,1.3497,"ZECETH"
2017-11-14 11:00:00,0.825,0.84988,0.8112,0.84988,23.093,2017-11-14 14:59:59,19.24590306,14,18.525,15.5236878,"ZECETH"
2017-11-14 15:00:00,0.84988,0.84988,0.8112,0.8112,14.747,2017-11-14 18:59:59,12.12287085,22,4.215,3.57285076,"ZECETH"
2017-11-14 19:00:00,0.8112,0.84988,0.805,0.84988,34.979,2017-11-14 22:59:59,28.2863624,11,5.119,4.2189304,"ZECETH"
2017-11-14 23:00:00,0.84299,0.843,0.805,0.805,12.281,2017-11-15 02:59:59,10.0026661,20,3.026,2.53284855,"ZECETH"
2017-11-15 03:00:00,0.80501,0.83,0.805,0.83,17.107,2017-11-15 06:59:59,14.06172177,15,16.798,13.81297648,"ZECETH"
2017-11-15 07:00:00,0.83,0.8969,0.83,0.83003,43.767,2017-11-15 10:59:59,37.21993233,53,39.467,33.46350046,"ZECETH"
2017-11-15 11:00:00,0.83052,0.865,0.83052,0.83118,5.553,2017-11-15 14:59:59,4.633585,4,0.553,0.478345,"ZECETH"
2017-11-15 15:00:00,0.89498,0.89498,0.88094,0.88099,102.15,2017-11-15 18:59:59,90.00529654,42,23.244,20.48567967,"ZECETH"
2017-11-15 19:00:00,0.84444,0.95,0.84444,0.915,106.821,2017-11-15 22:59:59,98.76363852,67,56.729,52.55581884,"ZECETH"
2017-11-15 23:00:00,0.92,0.9999,0.89,0.892,98.815,2017-11-16 02:59:59,93.41385674,65,25.607,23.65602375,"ZECETH"
2017-11-16 03:00:00,0.94,0.94,0.8633,0.8633,87.373,2017-11-16 06:59:59,79.27263184,34,2.754,2.57575236,"ZECETH"
2017-11-16 07:00:00,0.86401,0.94,0.859,0.94,94.603,2017-11-16 10:59:59,84.47300267,48,41.347,38.01518061,"ZECETH"
2017-11-16 11:00:00,0.91,0.92,0.91,0.92,2.3,2017-11-16 14:59:59,2.112515,5,1.954,1.797655,"ZECETH"
2017-11-16 15:00:00,0.92005,0.94,0.87912,0.87912,40.019,2017-11-16 18:59:59,36.97829299,31,16.597,15.5955364,"ZECETH"
2017-11-16 19:00:00,0.87911,0.87911,0.85103,0.85103,52.953,2017-11-16 22:59:59,45.39114867,17,0,0,"ZECETH"
2017-11-16 23:00:00,0.87,0.911,0.85467,0.85467,25.843,2017-11-17 02:59:59,22.57774372,19,23.897,20.87773215,"ZECETH"
2017-11-17 03:00:00,0.86226,0.90685,0.8621,0.86236,7.857,2017-11-17 06:59:59,6.96525972,8,0.939,0.85151455,"ZECETH"
2017-11-17 07:00:00,0.89286,0.899,0.8588,0.88,33.573,2017-11-17 10:59:59,29.18882623,21,10.103,8.76100525,"ZECETH"
2017-11-17 11:00:00,0.88,0.899,0.8588,0.899,14.34,2017-11-17 14:59:59,12.51147282,13,2.056,1.84512791,"ZECETH"
2017-11-17 15:00:00,0.899,0.899,0.87322,0.87323,6.865,2017-11-17 18:59:59,5.99611519,5,6.672,5.8275818,"ZECETH"
2017-11-17 19:00:00,0.87365,0.89987,0.86124,0.86124,59.446,2017-11-17 22:59:59,51.88328154,43,40.179,35.11243537,"ZECETH"
2017-11-17 23:00:00,0.85519,0.897,0.85494,0.8899,142.821,2017-11-18 02:59:59,126.28441421,36,29.056,25.35341538,"ZECETH"
2017-11-18 03:00:00,0.8899,0.89988,0.8673,0.88888,110.549,2017-11-18 06:59:59,98.37575834,62,1.285,1.15611011,"ZECETH"
2017-11-18 07:00:00,0.88888,0.88888,0.87714,0.87714,58.453,2017-11-18 10:59:59,51.37147443,42,0.284,0.24910776,"ZECETH"
2017-11-18 11:00:00,0.87714,0.90988,0.87714,0.90988,13.01,2017-11-18 14:59:59,11.696097,15,13.01,11.696097,"ZECETH"
2017-11-18 15:00:00,0.90987,0.90987,0.85687,0.86,21.018,2017-11-18 18:59:59,18.05274136,29,0.193,0.16912181,"ZECETH"
2017-11-18 19:00:00,0.85687,0.86,0.851,0.851,24.643,2017-11-18 22:59:59,21.11617498,21,14.784,12.69296566,"ZECETH"
2017-11-18 23:00:00,0.851,0.87698,0.76923,0.8174,56.533,2017-11-19 02:59:59,47.69343043,34,16.213,13.99581609,"ZECETH"
2017-11-19 03:00:00,0.8174,0.8174,0.8174,0.8174,4.121,2017-11-19 06:59:59,3.3685054,3,0.709,0.5795366,"ZECETH"
2017-11-19 07:00:00,0.80699,0.83999,0.80124,0.83999,17.2,2017-11-19 10:59:59,14.23019987,26,2.994,2.48976805,"ZECETH"
2017-11-19 11:00:00,0.84249,0.86498,0.83999,0.85009,21.236,2017-11-19 14:59:59,18.04531484,27,7.989,6.88999938,"ZECETH"
2017-11-19 15:00:00,0.83928,0.85094,0.83928,0.8399,3.139,2017-11-19 18:59:59,2.64573596,7,3.094,2.60796836,"ZECETH"
2017-11-19 19:00:00,0.84843,0.85953,0.8225,0.83072,8.913,2017-11-19 22:59:59,7.59916465,16,7.347,6.2899674,"ZECETH"
2017-11-19 23:00:00,0.83072,0.83135,0.83072,0.83135,46.44,2017-11-20 02:59:59,38.6072699,38,46.31,38.4991944,"ZECETH"
2017-11-20 03:00:00,0.83135,0.858,0.821,0.83221,53.466,2017-11-20 06:59:59,44.62128512,30,53.116,44.32955799,"ZECETH"
2017-11-20 07:00:00,0.83672,0.858,0.81682,0.8295,28.308,2017-11-20 10:59:59,23.8734617,71,10.043,8.58585082,"ZECETH"
2017-11-20 11:00:00,0.82665,0.83,0.82538,0.82738,13.564,2017-11-20 14:59:59,11.2079071,15,0.029,0.02393602,"ZECETH"
2017-11-20 15:00:00,0.82119,0.82224,0.81508,0.82,11.375,2017-11-20 18:59:59,9.3193678,20,3.038,2.4799113,"ZECETH"
2017-11-20 19:00:00,0.82352,0.83673,0.76352,0.81579,52.9,2017-11-20 22:59:59,42.93560111,93,10.735,8.85717011,"ZECETH"
2017-11-20 23:00:00,0.81825,0.83539,0.80022,0.80022,70.46,2017-11-21 02:59:59,57.73771605,66,12.274,10.0296471,"ZECETH"
2017-11-21 03:00:00,0.81432,0.83589,0.80184,0.80666,48.24,2017-11-21 06:59:59,39.32447864,51,24.784,20.42839255,"ZECETH"
2017-11-21 07:00:00,0.80265,0.81352,0.7907,0.81352,24.173,2017-11-21 10:59:59,19.51817181,27,12.172,9.86053818,"ZECETH"
2017-11-21 11:00:00,0.81516,0.82503,0.79607,0.79607,1.738,2017-11-21 14:59:59,1.39274034,7,0.335,0.27585413,"ZECETH"
