"open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buyer_quote_volume","symbol"
2017-11-20 19:00:00,0.1,1,0.04,0.05255,353539.71,2017-11-20 22:59:59,20081.9026419,133,64039.99,4807.2502396,"QSPBNB"
2017-11-20 23:00:00,0.05255,0.05594,0.04001,0.04631,885190.09,2017-11-21 02:59:59,40693.4146606,263,181736.38,9192.2611282,"QSPBNB"
2017-11-21 03:00:00,0.04631,0.05944,0.04236,0.057,260532.91,2017-11-21 06:59:59,13226.5841564,106,59160.66,3238.8072844,"QSPBNB"
2017-11-21 07:00:00,0.0597,0.07566,0.057,0.06999,787479.89,2017-11-21 10:59:59,51954.6680067,184,355997.17,24077.6112319,"QSPBNB"
2017-11-21 11:00:00,0.06999,0.06999,0.05295,0.06,297361.91,2017-11-21 14:59:59,19102.2260286,47,8331.99,544.3839401,"QSPBNB"
2017-11-21 15:00:00,0.0602,0.06449,0.05533,0.05533,61782.82,2017-11-21 18:59:59,3649.6407891,34,10744.79,634.7754307,"QSPBNB"
2017-11-21 19:00:00,0.06201,0.07541,0.0575,0.07178,383114.42,2017-11-21 22:59:59,26230.8738673,121,216702.94,15140.9468702,"QSPBNB"
2017-11-21 23:00:00,0.07178,0.09161,0.07178,0.07911,696959.66,2017-11-22 02:59:59,56602.1372265,243,261014.64,21444.5715786,"QSPBNB"
2017-11-22 03:00:00,0.0793,0.09539,0.07837,0.094,458632.46,2017-11-22 06:59:59,39038.8896633,211,179217.57,15371.3831178,"QSPBNB"
2017-11-22 07:00:00,0.09488,0.09799,0.08584,0.09687,353758.01,2017-11-22 10:59:59,32321.6161741,180,175472.5,16106.3518791,"QSPBNB"
2017-11-22 11:00:00,0.09177,0.1159,0.09177,0.10725,444681.43,2017-11-22 14:59:59,46032.4625139,216,100158.7,10059.4705117,"QSPBNB"
2017-11-22 15:00:00,0.11589,0.12999,0.10224,0.11699,463993.9,2017-11-22 18:59:59,54247.7468962,284,127855.92,15177.6361328,"QSPBNB"
2017-11-22 19:00:00,0.11601,0.13888,0.1052,0.13111,663238.24,2017-11-22 22:59:59,84334.6304763,309,300562.59,38150.031371,"QSPBNB"
2017-11-22 23:00:00,0.13111,0.13111,0.10999,0.11937,427571.84,2017-11-23 02:59:59,52281.9582499,232,57658.14,6825.4678885,"QSPBNB"
2017-11-23 03:00:00,0.12797,0.128,0.0928,0.095,506385.93,2017-11-23 06:59:59,55758.5010157,233,133499.32,15024.7271449,"QSPBNB"
2017-11-23 07:00:00,0.095,0.10678,0.0928,0.1001,297336.95,2017-11-23 10:59:59,29368.8157436,161,97777.81,9838.5394663,"QSPBNB"
2017-11-23 11:00:00,0.101,0.1123,0.083,0.1024,559083.29,2017-11-23 14:59:59,51689.3606078,137,188860.94,18328.9350069,"QSPBNB"
