"open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buyer_quote_volume","symbol"
2017-11-10 03:00:00,2.814e-05,1e-04,2.814e-05,5e-05,580815,2017-11-10 06:59:59,28.29239949,415,327885,15.74487153,"DLTBTC"
2017-11-10 07:00:00,4.95e-05,5e-05,3.614e-05,4.098e-05,870138,2017-11-10 10:59:59,36.405979,486,241390,10.55006043,"DLTBTC"
2017-11-10 11:00:00,4.098e-05,4.209e-05,2.872e-05,3.509e-05,409491,2017-11-10 14:59:59,14.81951984,174,32191,1.15959727,"DLTBTC"
2017-11-10 15:00:00,3.695e-05,3.89e-05,3.15e-05,3.15e-05,166579,2017-11-10 18:59:59,5.94384389,150,71527,2.64603017,"DLTBTC"
2017-11-10 19:00:00,3.17e-05,3.36e-05,2.701e-05,3.34e-05,254497,2017-11-10 22:59:59,7.67311021,125,58428,1.77075125,"DLTBTC"
2017-11-10 23:00:00,3.341e-05,3.89e-05,3.123e-05,3.653e-05,112458,2017-11-11 02:59:59,3.96571273,117,62593,2.25758091,"DLTBTC"
2017-11-11 03:00:00,3.649e-05,3.725e-05,3.2e-05,3.31e-05,189848,2017-11-11 06:59:59,6.32636978,120,61936,2.1630382,"DLTBTC"
2017-11-11 07:00:00,3.31e-05,3.618e-05,3.151e-05,3.4e-05,277188,2017-11-11 10:59:59,9.20853353,178,58262,1.99489084,"DLTBTC"
2017-11-11 11:00:00,3.4e-05,3.5e-05,3.2e-05,3.201e-05,45565,2017-11-11 14:59:59,1.53264091,49,29880,1.01002341,"DLTBTC"
2017-11-11 15:00:00,3.2e-05,3.619e-05,3.2e-05,3.2e-05,82681,2017-11-11 18:59:59,2.79358061,65,29575,1.02336479,"DLTBTC"
2017-11-11 19:00:00,3.201e-05,3.419e-05,2.701e-05,2.864e-05,166180,2017-11-11 22:59:59,5.04188649,67,22109,0.63137113,"DLTBTC"
2017-11-11 23:00:00,2.891e-05,3.363e-05,2.701e-05,2.901e-05,307139,2017-11-12 02:59:59,9.12212798,123,114959,3.55862027,"DLTBTC"
2017-11-12 03:00:00,3.051e-05,3.252e-05,2.862e-05,2.935e-05,111431,2017-11-12 06:59:59,3.30567947,85,27105,0.81054506,"DLTBTC"
2017-11-12 07:00:00,2.9e-05,3.012e-05,2.715e-05,2.851e-05,135526,2017-11-12 10:59:59,3.93106325,128,60737,1.8003025,"DLTBTC"
2017-11-12 11:00:00,2.855e-05,3.009e-05,2.706e-05,2.907e-05,56650,2017-11-12 14:59:59,1.59094804,87,14934,0.42877686,"DLTBTC"
2017-11-12 15:00:00,3.004e-05,3.018e-05,2.632e-05,3e-05,136540,2017-11-12 18:59:59,3.93649773,147,32157,0.96262289,"DLTBTC"
2017-11-12 19:00:00,2.651e-05,3.54e-05,2.651e-05,3.022e-05,148538,2017-11-12 22:59:59,4.72078309,48,90343,2.89114308,"DLTBTC"
2017-11-12 23:00:00,3.025e-05,3.15e-05,2.666e-05,2.7e-05,121528,2017-11-13 02:59:59,3.39567928,67,20617,0.60860732,"DLTBTC"
2017-11-13 03:00:00,2.798e-05,2.9e-05,2.701e-05,2.9e-05,71584,2017-11-13 06:59:59,1.96965536,38,7111,0.20480478,"DLTBTC"
2017-11-13 07:00:00,2.826e-05,3.4e-05,2.594e-05,2.594e-05,172968,2017-11-13 10:59:59,5.01018545,93,71220,2.27849996,"DLTBTC"
2017-11-13 11:00:00,2.594e-05,3.016e-05,2.47e-05,3.016e-05,123686,2017-11-13 14:59:59,3.3991949,88,48609,1.39070966,"DLTBTC"
2017-11-13 15:00:00,2.98e-05,3.167e-05,2.899e-05,2.899e-05,27924,2017-11-13 18:59:59,0.83612394,23,14300,0.43926995,"DLTBTC"
2017-11-13 19:00:00,2.915e-05,2.926e-05,2.618e-05,2.618e-05,47951,2017-11-13 22:59:59,1.32670046,31,2070,0.05817812,"DLTBTC"
2017-11-13 23:00:00,2.651e-05,2.87e-05,2.65e-05,2.87e-05,5835,2017-11-14 02:59:59,0.15569007,9,758,0.0211392,"DLTBTC"
2017-11-14 03:00:00,2.901e-05,3.01e-05,2.601e-05,2.601e-05,85672,2017-11-14 06:59:59,2.27718749,63,7099,0.19537892,"DLTBTC"
2017-11-14 07:00:00,2.647e-05,2.648e-05,2.46e-05,2.46e-05,85707,2017-11-14 10:59:59,2.21703972,66,56402,1.47281272,"DLTBTC"
2017-11-14 11:00:00,2.639e-05,2.939e-05,2.639e-05,2.78e-05,45978,2017-11-14 14:59:59,1.25595051,48,12349,0.34325762,"DLTBTC"
2017-11-14 15:00:00,2.705e-05,3.44e-05,2.7e-05,3.298e-05,231952,2017-11-14 18:59:59,7.15214814,152,159969,5.0699576,"DLTBTC"
2017-11-14 19:00:00,3.295e-05,3.295e-05,2.755e-05,2.775e-05,117527,2017-11-14 22:59:59,3.48992965,68,38074,1.18290373,"DLTBTC"
2017-11-14 23:00:00,2.792e-05,3.103e-05,2.7e-05,3.006e-05,113586,2017-11-15 02:59:59,3.23035601,57,18418,0.55441735,"DLTBTC"
2017-11-15 03:00:00,2.776e-05,3.15e-05,2.776e-05,2.903e-05,250091,2017-11-15 06:59:59,7.50765767,131,127928,3.84534499,"DLTBTC"
2017-11-15 07:00:00,2.813e-05,2.85e-05,2.439e-05,2.6e-05,173292,2017-11-15 10:59:59,4.43833727,117,26854,0.68169858,"DLTBTC"
