"open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buyer_quote_volume","symbol"
2017-11-07 03:00:00,0.0003148,0.000428,0.0003148,0.0004035,176006.83,2017-11-07 06:59:59,69.25253596,652,67450.8,26.72559985,"KMDBTC"
2017-11-07 07:00:00,0.0003901,0.0004014,0.000381,0.0003844,226814.43,2017-11-07 10:59:59,88.48119226,784,97308.34,38.16095212,"KMDBTC"
2017-11-07 11:00:00,0.0003901,0.0004009,0.0003846,0.0003984,182342.9,2017-11-07 14:59:59,72.45821447,725,58659.1,23.38773126,"KMDBTC"
2017-11-07 15:00:00,0.0003984,0.0004028,0.0003855,0.0003864,84769.54,2017-11-07 18:59:59,33.41766884,726,46383.87,18.33983823,"KMDBTC"
2017-11-07 19:00:00,0.0003862,0.0003899,0.000364,0.0003703,86706.59,2017-11-07 22:59:59,32.51733997,546,19301.13,7.24547694,"KMDBTC"
2017-11-07 23:00:00,0.0003694,0.0003799,0.0003459,0.0003534,39370.47,2017-11-08 02:59:59,14.16791593,407,26442.27,9.59088176,"KMDBTC"
2017-11-08 03:00:00,0.0003534,0.0003725,0.0003519,0.0003653,132199.82,2017-11-08 06:59:59,48.23032202,732,11953.79,4.3466623,"KMDBTC"
2017-11-08 07:00:00,0.0003644,0.0003716,0.0003516,0.0003648,125608.74,2017-11-08 10:59:59,44.81608793,730,107671.63,38.44894556,"KMDBTC"
2017-11-08 11:00:00,0.0003591,0.0004013,0.0003057,0.0003905,149740.27,2017-11-08 14:59:59,55.67005342,965,91433.72,34.13137457,"KMDBTC"
2017-11-08 15:00:00,0.0003903,0.0004085,0.0003729,0.0003764,161978.69,2017-11-08 18:59:59,64.17389135,702,81421.16,32.1233413,"KMDBTC"
2017-11-08 19:00:00,0.0003805,0.0003899,0.0003782,0.0003822,148238.32,2017-11-08 22:59:59,57.23658315,631,94336.73,36.59017194,"KMDBTC"
2017-11-08 23:00:00,0.0003859,0.0003899,0.0003782,0.0003834,94103.86,2017-11-09 02:59:59,36.16306506,628,57200.15,21.97914209,"KMDBTC"
2017-11-09 03:00:00,0.000383,4e-04,0.0003745,0.0003957,144308.35,2017-11-09 06:59:59,55.21562991,881,33847.34,12.94415425,"KMDBTC"
2017-11-09 07:00:00,0.0003957,0.0003996,0.0003753,0.000388,115493.21,2017-11-09 10:59:59,44.71844141,654,30404.44,11.87548186,"KMDBTC"
2017-11-09 11:00:00,0.0003916,0.0003917,0.0003737,0.0003829,74809.53,2017-11-09 14:59:59,28.87798785,550,41084.86,15.83825249,"KMDBTC"
2017-11-09 15:00:00,0.0003828,0.000391,0.0003778,0.0003851,93448.24,2017-11-09 18:59:59,36.02334521,624,86743.05,33.45667132,"KMDBTC"
2017-11-09 19:00:00,0.0003879,0.0003879,0.0003305,0.0003417,105479.11,2017-11-09 22:59:59,38.50439906,738,67144.62,24.72561323,"KMDBTC"
2017-11-09 23:00:00,0.0003417,0.0003622,0.0003363,0.0003427,125056.59,2017-11-10 02:59:59,42.9816714,624,59797.89,20.612113,"KMDBTC"
2017-11-10 03:00:00,0.0003427,0.0003539,0.0003379,0.0003473,171839.59,2017-11-10 06:59:59,59.25812212,853,40035.44,13.76083888,"KMDBTC"
