"open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buyer_quote_volume","symbol"
2017-12-20 19:00:00,0.003,0.003,3e-04,0.001269,473849,2017-12-20 22:59:59,648.15572494,528,423770,588.75015665,"ELFETH"
2017-12-20 23:00:00,0.00122,0.00158,0.00090001,0.00154,6034259,2017-12-21 02:59:59,7270.86319178,5122,4249780,5164.63289079,"ELFETH"
2017-12-21 03:00:00,0.00155,0.002,0.001458,0.00158453,2372580,2017-12-21 06:59:59,4094.51815992,3485,1222713,2116.21210337,"ELFETH"
2017-12-21 07:00:00,0.00158452,0.00159999,0.00097387,0.00125291,1502006,2017-12-21 10:59:59,1990.36671668,1981,681100,932.48292987,"ELFETH"
2017-12-21 11:00:00,0.00125292,0.00148174,0.00123102,0.00143001,918097,2017-12-21 14:59:59,1257.27369663,1291,625995,861.80067231,"ELFETH"
2017-12-21 15:00:00,0.00144101,0.0015,0.00135,0.00145488,569613,2017-12-21 18:59:59,812.28808616,1189,305657,438.05111901,"ELFETH"
2017-12-21 19:00:00,0.00144243,0.0015,0.00123104,0.00131448,653766,2017-12-21 22:59:59,904.13808548,1106,270527,380.72219305,"ELFETH"
2017-12-21 23:00:00,0.00131448,0.00142038,0.001101,0.00124421,1971943,2017-12-22 02:59:59,2494.18649352,1505,1005284,1287.06003296,"ELFETH"
2017-12-22 03:00:00,0.00123912,0.00133001,0.00115671,0.00126231,547585,2017-12-22 06:59:59,684.03478243,884,305805,382.4572526,"ELFETH"
2017-12-22 07:00:00,0.0012474,0.00127722,0.00111,0.0011991,854170,2017-12-22 10:59:59,1030.97953002,956,403185,493.48950962,"ELFETH"
2017-12-22 11:00:00,0.00120453,0.0013,0.00119,0.001297,738201,2017-12-22 14:59:59,910.46940744,625,352129,435.04861944,"ELFETH"
2017-12-22 15:00:00,0.00129999,0.00137,0.00122001,0.00124203,379211,2017-12-22 18:59:59,496.08317136,597,213056,281.82923365,"ELFETH"
2017-12-22 19:00:00,0.0012563,0.0014,0.00125522,0.0014,939793,2017-12-22 22:59:59,1265.42474189,751,624758,847.90816269,"ELFETH"
2017-12-22 23:00:00,0.00140049,0.00145,0.00138105,0.00141501,1411188,2017-12-23 02:59:59,1998.41503182,988,848202,1203.49762727,"ELFETH"
2017-12-23 03:00:00,0.00143364,0.00184989,0.001415,0.00183193,2366401,2017-12-23 06:59:59,3722.24184221,2346,1667139,2601.58649015,"ELFETH"
2017-12-23 07:00:00,0.00183193,0.0018488,0.00157752,0.00172234,1607112,2017-12-23 10:59:59,2715.15329841,1791,1026958,1736.92663707,"ELFETH"
2017-12-23 11:00:00,0.00175447,0.00175447,0.00159075,0.001707,841832,2017-12-23 14:59:59,1426.80342105,1164,451260,764.51558762,"ELFETH"
2017-12-23 15:00:00,0.001708,0.001712,0.00150054,0.00157478,669926,2017-12-23 18:59:59,1072.23026425,1333,241896,392.24642331,"ELFETH"
2017-12-23 19:00:00,0.00155867,0.00172,0.00152004,0.00156,794039,2017-12-23 22:59:59,1283.72334841,1212,361574,584.55870478,"ELFETH"
2017-12-23 23:00:00,0.00156,0.00161,0.00125001,0.00156205,973523,2017-12-24 02:59:59,1446.6605246,1281,408972,613.31349326,"ELFETH"
2017-12-24 03:00:00,0.00156057,0.00157361,0.0014,0.00151884,500883,2017-12-24 06:59:59,759.93860182,918,218760,333.6059021,"ELFETH"
2017-12-24 07:00:00,0.00151885,0.00175,0.00148112,0.00168201,1201475,2017-12-24 10:59:59,1941.78056574,1187,683827,1104.50197213,"ELFETH"
2017-12-24 11:00:00,0.00168998,0.00174506,0.00153476,0.00160872,500490,2017-12-24 14:59:59,810.57689893,716,216339,349.16597281,"ELFETH"
2017-12-24 15:00:00,0.00160981,0.00161724,0.00150468,0.00152692,435670,2017-12-24 18:59:59,679.39886891,663,187836,293.1010991,"ELFETH"
2017-12-24 19:00:00,0.00152662,0.00155789,0.00147001,0.00150447,986418,2017-12-24 22:59:59,1477.17483316,1001,406660,608.12727505,"ELFETH"
2017-12-24 23:00:00,0.00150249,0.00176526,0.001441,0.00145999,985712,2017-12-25 02:59:59,1512.12694239,1154,518109,806.25748322,"ELFETH"
2017-12-25 03:00:00,0.00145605,0.00146,0.00140555,0.00145181,1454102,2017-12-25 06:59:59,2072.30616666,748,571599,817.14846657,"ELFETH"
2017-12-25 07:00:00,0.00145502,0.00154199,0.00143806,0.00152615,1984129,2017-12-25 10:59:59,2892.73415023,1005,1153158,1681.5063304,"ELFETH"
2017-12-25 11:00:00,0.00152615,0.00157,0.00144161,0.00149916,1316899,2017-12-25 14:59:59,1966.82451766,983,579701,867.28754655,"ELFETH"
2017-12-25 15:00:00,0.00149728,0.00153359,0.00145,0.00148543,1418780,2017-12-25 18:59:59,2102.50764871,799,615552,912.83842468,"ELFETH"
2017-12-25 19:00:00,0.00149208,0.00153359,0.00143199,0.00149503,1281175,2017-12-25 22:59:59,1889.73021336,1242,634998,936.2586994,"ELFETH"
2017-12-25 23:00:00,0.00149503,0.0015666,0.00145272,0.00146401,1168442,2017-12-26 02:59:59,1751.90268722,1372,523889,787.50609526,"ELFETH"
2017-12-26 03:00:00,0.0014689,0.0015232,0.00143203,0.0014911,987715,2017-12-26 06:59:59,1470.16487138,1000,543467,810.38605013,"ELFETH"
2017-12-26 07:00:00,0.0014911,0.001539,0.00143738,0.00143836,1725677,2017-12-26 10:59:59,2547.45901903,1483,886145,1308.60556108,"ELFETH"
2017-12-26 11:00:00,0.00143836,0.001565,0.001425,0.00152442,1072923,2017-12-26 14:59:59,1592.76574957,1102,549827,820.0437866,"ELFETH"
2017-12-26 15:00:00,0.0015325,0.00159825,0.0015049,0.00154196,529859,2017-12-26 18:59:59,822.14630672,954,303776,471.47824396,"ELFETH"
2017-12-26 19:00:00,0.00154197,0.00154704,0.00148,0.00148437,685503,2017-12-26 22:59:59,1025.02240091,1023,278163,416.23189971,"ELFETH"
2017-12-26 23:00:00,0.00148007,0.00149261,0.0013,0.00134356,1803658,2017-12-27 02:59:59,2473.22813972,6913,1125616,1544.21815426,"ELFETH"
2017-12-27 03:00:00,0.00134356,0.0013999,0.0013347,0.00136416,838830,2017-12-27 06:59:59,1140.61822272,1470,417204,567.84234679,"ELFETH"
2017-12-27 07:00:00,0.00136243,0.00138472,0.00125855,0.00133011,1099768,2017-12-27 10:59:59,1477.54845347,1319,628461,846.26403252,"ELFETH"
2017-12-27 11:00:00,0.00133504,0.00142898,0.0013302,0.00142019,1228247,2017-12-27 14:59:59,1661.03865197,1162,659333,892.19014354,"ELFETH"
2017-12-27 15:00:00,0.001428,0.00154,0.00140875,0.00145368,1143114,2017-12-27 18:59:59,1690.11443303,1174,488367,721.22418027,"ELFETH"
2017-12-27 19:00:00,0.00145372,0.00146816,0.00131393,0.00136413,788759,2017-12-27 22:59:59,1104.06483601,989,279778,393.65981992,"ELFETH"
2017-12-27 23:00:00,0.00137946,0.0014,0.001305,0.00133222,669516,2017-12-28 02:59:59,901.96155364,765,352654,476.36774391,"ELFETH"
2017-12-28 03:00:00,0.00133191,0.00134824,0.00130001,0.00130001,888863,2017-12-28 06:59:59,1175.57753265,598,395826,524.36334856,"ELFETH"
2017-12-28 07:00:00,0.0013001,0.00142,0.00128,0.00132077,895422,2017-12-28 10:59:59,1200.16787097,1017,440522,594.06692674,"ELFETH"
2017-12-28 11:00:00,0.00132077,0.00133227,0.0013,0.00130557,521777,2017-12-28 14:59:59,688.76524354,835,191602,253.15131702,"ELFETH"
