"open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buyer_quote_volume","symbol"
2017-10-31 04:00:00,7.47e-06,7.52e-06,7.06e-06,7.27e-06,6582672,2017-10-31 07:59:59,47.94953898,1486,2482407,18.12826439,"DNTBTC"
2017-10-31 08:00:00,7.27e-06,7.48e-06,6.62e-06,6.94e-06,3951559,2017-10-31 11:59:59,28.00589212,1545,2480687,17.62638861,"DNTBTC"
2017-10-31 12:00:00,6.94e-06,6.95e-06,6.64e-06,6.82e-06,8501447,2017-10-31 15:59:59,57.79053059,1459,4372355,29.76608548,"DNTBTC"
2017-10-31 16:00:00,6.77e-06,6.91e-06,6.37e-06,6.5e-06,5696965,2017-10-31 19:59:59,38.28225512,1390,1545892,10.50883029,"DNTBTC"
2017-10-31 20:00:00,6.51e-06,6.56e-06,6.06e-06,6.06e-06,6002243,2017-10-31 23:59:59,37.98951112,1474,2308462,14.59965773,"DNTBTC"
2017-11-01 00:00:00,6.06e-06,6.66e-06,5.89e-06,6.49e-06,7317661,2017-11-01 03:59:59,45.91562813,1591,2964268,18.67958786,"DNTBTC"
2017-11-01 04:00:00,6.44e-06,6.51e-06,5.91e-06,5.97e-06,5057333,2017-11-01 07:59:59,31.09450307,1354,2949286,18.17842395,"DNTBTC"
2017-11-01 08:00:00,5.97e-06,6.22e-06,5.92e-06,6.1e-06,6010794,2017-11-01 11:59:59,36.54558613,1443,3104424,18.90548704,"DNTBTC"
2017-11-01 12:00:00,6.03e-06,6.36e-06,5.91e-06,6.01e-06,5456737,2017-11-01 15:59:59,32.97757692,1433,1365882,8.31587443,"DNTBTC"
2017-11-01 16:00:00,6.01e-06,6.13e-06,5.28e-06,5.39e-06,6050222,2017-11-01 19:59:59,35.34483572,1452,2382779,13.8362565,"DNTBTC"
2017-11-01 20:00:00,5.39e-06,5.62e-06,5.1e-06,5.14e-06,4880860,2017-11-01 23:59:59,26.18468601,1444,2095535,11.26204055,"DNTBTC"
2017-11-02 00:00:00,5.19e-06,5.33e-06,5e-06,5.01e-06,6334727,2017-11-02 03:59:59,32.58968489,1367,1886651,9.80011286,"DNTBTC"
2017-11-02 04:00:00,5.01e-06,5.27e-06,4.58e-06,5.14e-06,3825779,2017-11-02 07:59:59,19.23426021,1372,1113295,5.59849701,"DNTBTC"
2017-11-02 08:00:00,5.21e-06,5.26e-06,5e-06,5.02e-06,8205392,2017-11-02 11:59:59,41.70080355,1461,4113065,20.97173077,"DNTBTC"
2017-11-02 12:00:00,5.01e-06,5.97e-06,4.83e-06,5.29e-06,4667651,2017-11-02 15:59:59,23.91292462,1471,2789770,14.35370061,"DNTBTC"
2017-11-02 16:00:00,5.3e-06,5.38e-06,5.03e-06,5.1e-06,4337310,2017-11-02 19:59:59,22.70181506,1231,2062238,10.82923182,"DNTBTC"
