"open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buyer_quote_volume","symbol"
2017-11-23 19:00:00,4e-05,7.997e-05,3.531e-05,3.76e-05,9670677,2017-11-23 22:59:59,406.43667758,417,3148982,139.99032267,"MANAETH"
2017-11-23 23:00:00,3.758e-05,4.142e-05,3.511e-05,3.8e-05,4457179,2017-11-24 02:59:59,169.58107733,256,1747769,68.14297236,"MANAETH"
2017-11-24 03:00:00,3.8e-05,5.05e-05,3.721e-05,4.1e-05,7214168,2017-11-24 06:59:59,304.3922229,346,4164763,180.90700187,"MANAETH"
2017-11-24 07:00:00,4.1e-05,4.199e-05,3.333e-05,3.4e-05,3933798,2017-11-24 10:59:59,147.29668605,228,1490080,55.74714394,"MANAETH"
2017-11-24 11:00:00,3.401e-05,3.67e-05,3.401e-05,3.606e-05,335539,2017-11-24 14:59:59,12.04839118,56,195103,7.07275933,"MANAETH"
2017-11-24 15:00:00,3.606e-05,3.606e-05,3.15e-05,3.445e-05,590150,2017-11-24 18:59:59,19.73767118,43,123669,4.25865318,"MANAETH"
2017-11-24 19:00:00,3.333e-05,3.448e-05,3.14e-05,3.274e-05,989470,2017-11-24 22:59:59,32.11761356,66,383841,12.65386022,"MANAETH"
2017-11-24 23:00:00,3.39e-05,3.59e-05,3.277e-05,3.453e-05,3012946,2017-11-25 02:59:59,102.15572066,96,2715859,92.02014887,"MANAETH"
2017-11-25 03:00:00,3.458e-05,3.58e-05,3.293e-05,3.3e-05,1489035,2017-11-25 06:59:59,51.64163876,60,515664,18.13931921,"MANAETH"
2017-11-25 07:00:00,3.299e-05,3.547e-05,3.106e-05,3.2e-05,1654674,2017-11-25 10:59:59,53.24255001,82,1333034,42.85149339,"MANAETH"
2017-11-25 11:00:00,3.19e-05,3.51e-05,3.109e-05,3.39e-05,149637,2017-11-25 14:59:59,4.90734114,28,100445,3.29858707,"MANAETH"
2017-11-25 15:00:00,3.42e-05,3.599e-05,3.24e-05,3.334e-05,208241,2017-11-25 18:59:59,7.29756165,18,202299,7.09746741,"MANAETH"
