"open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buyer_quote_volume","symbol"
2017-11-09 03:00:00,0.002682,0.0055,0.002682,0.00445,134954,2017-11-09 06:59:59,641.0571576,419,111987,532.9322731,"RDNETH"
2017-11-09 07:00:00,0.00445,0.0045888,0.0039333,0.0042166,333443,2017-11-09 10:59:59,1411.3564457,812,152454,654.5423419,"RDNETH"
2017-11-09 11:00:00,0.0042165,0.005998,0.0041512,0.00565,606924,2017-11-09 14:59:59,3006.1043295,1788,440057,2202.2644051,"RDNETH"
2017-11-09 15:00:00,0.00565,0.006,0.0053,0.005588,370764,2017-11-09 18:59:59,2068.651882,974,205085,1161.4497113,"RDNETH"
2017-11-09 19:00:00,0.0055879,0.0058762,0.005001,0.0054299,464850,2017-11-09 22:59:59,2625.5827205,833,191116,1093.5649205,"RDNETH"
2017-11-09 23:00:00,0.0054,0.0054,0.0042515,0.00496,280360,2017-11-10 02:59:59,1364.4023706,912,112066,547.2232378,"RDNETH"
2017-11-10 03:00:00,0.00497,0.0050888,0.0043126,0.004651,162907,2017-11-10 06:59:59,767.7597374,638,68145,324.6397254,"RDNETH"
2017-11-10 07:00:00,0.004681,0.0049498,0.0046,0.004929,117110,2017-11-10 10:59:59,557.6122481,424,59760,286.8775879,"RDNETH"
2017-11-10 11:00:00,0.0049175,0.0053,0.0044,0.0046155,212293,2017-11-10 14:59:59,1030.3266137,815,91437,457.2956635,"RDNETH"
2017-11-10 15:00:00,0.0045102,0.0051499,0.00435,0.0049,76938,2017-11-10 18:59:59,366.3683524,238,30322,146.6791175,"RDNETH"
2017-11-10 19:00:00,0.0049,0.00537,0.0048,0.0052847,63740,2017-11-10 22:59:59,329.3643676,291,36631,189.7302541,"RDNETH"
2017-11-10 23:00:00,0.00528,0.00537,0.0051007,0.0052263,61179,2017-11-11 02:59:59,322.2519869,225,41693,220.4438234,"RDNETH"
2017-11-11 03:00:00,0.005201,0.0057,0.005061,0.005062,103303,2017-11-11 06:59:59,551.8753161,445,60844,328.2507313,"RDNETH"
2017-11-11 07:00:00,0.005062,0.0053397,0.004,0.0045402,537096,2017-11-11 10:59:59,2451.3726153,838,262224,1188.8062186,"RDNETH"
2017-11-11 11:00:00,0.0045403,0.0046799,0.0043,0.00435,112432,2017-11-11 14:59:59,501.0161097,285,18516,83.3642877,"RDNETH"
2017-11-11 15:00:00,0.004465,0.0046935,0.004332,0.004693,53626,2017-11-11 18:59:59,249.1775659,146,40817,191.0542976,"RDNETH"
2017-11-11 19:00:00,0.0046935,0.00488,0.004381,0.004381,75399,2017-11-11 22:59:59,350.0864049,233,37702,177.3921081,"RDNETH"
2017-11-11 23:00:00,0.004382,0.0047959,0.0041701,0.004692,129077,2017-11-12 02:59:59,567.8525645,401,26979,122.480868,"RDNETH"
2017-11-12 03:00:00,0.004716,0.0054999,0.0046184,0.0053112,164494,2017-11-12 06:59:59,832.8171192,463,114540,582.1577629,"RDNETH"
2017-11-12 07:00:00,0.00531,0.00539,0.0046,0.0047899,167848,2017-11-12 10:59:59,840.5306738,686,74817,381.0234108,"RDNETH"
2017-11-12 11:00:00,0.004601,0.0049228,0.004601,0.004841,116909,2017-11-12 14:59:59,559.7380316,646,56940,274.6528767,"RDNETH"
2017-11-12 15:00:00,0.00486,0.00511,0.00466,0.0049,44341,2017-11-12 18:59:59,216.0868103,186,19183,94.8144135,"RDNETH"
2017-11-12 19:00:00,0.0049,0.0050999,0.004656,0.0048,59188,2017-11-12 22:59:59,288.6059167,189,19349,95.3432026,"RDNETH"
2017-11-12 23:00:00,0.0049151,0.00533,0.0049,0.0052016,110482,2017-11-13 02:59:59,569.0546665,575,71390,366.9947836,"RDNETH"
2017-11-13 03:00:00,0.0052236,0.005329,0.0049101,0.005318,70781,2017-11-13 06:59:59,361.9751948,246,48476,249.7882088,"RDNETH"
2017-11-13 07:00:00,0.005324,0.00537,0.0051516,0.005244,50605,2017-11-13 10:59:59,266.9902824,261,30106,159.170564,"RDNETH"
2017-11-13 11:00:00,0.005263,0.005375,0.0051651,0.00524,45374,2017-11-13 14:59:59,239.8176778,237,25162,133.9425547,"RDNETH"
