"open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buyer_quote_volume","symbol"
2017-10-31 04:00:00,0.001169,0.001194,0.00114,0.001145,50684.66,2017-10-31 07:59:59,58.94345992,1485,16235,18.96614707,"OMGBTC"
2017-10-31 08:00:00,0.001145,0.001151,0.00109,0.001102,61513.32,2017-10-31 11:59:59,68.95153026,1908,26446.52,29.75193439,"OMGBTC"
2017-10-31 12:00:00,0.001101,0.001133,0.001085,0.00111,72598.13,2017-10-31 15:59:59,80.64919938,1556,18262.3,20.29043295,"OMGBTC"
2017-10-31 16:00:00,0.00111,0.00112,0.001051,0.001054,65537.37,2017-10-31 19:59:59,71.32845366,1727,30874.85,33.63982722,"OMGBTC"
2017-10-31 20:00:00,0.00105,0.001088,0.001032,0.001043,63050.03,2017-10-31 23:59:59,66.75368955,1860,32223.24,34.19776534,"OMGBTC"
2017-11-01 00:00:00,0.001043,0.001057,0.001027,0.00104,69287.67,2017-11-01 03:59:59,72.30138374,1890,33440.26,34.96329566,"OMGBTC"
2017-11-01 04:00:00,0.001038,0.001056,0.000977,0.000983,73264.98,2017-11-01 07:59:59,73.88015295,2282,40288.21,40.73978993,"OMGBTC"
2017-11-01 08:00:00,0.000983,0.000997,0.000928,0.000945,78133.17,2017-11-01 11:59:59,76.07086372,2743,43382.68,42.29121243,"OMGBTC"
2017-11-01 12:00:00,0.000943,0.000966,0.000928,0.000945,66833.08,2017-11-01 15:59:59,63.22853843,1655,42308.96,40.03480574,"OMGBTC"
2017-11-01 16:00:00,0.000945,0.001001,0.000842,0.000899,84209.51,2017-11-01 19:59:59,79.31326335,2301,42744.59,40.69216386,"OMGBTC"
2017-11-01 20:00:00,0.000899,0.000977,0.000798,0.00089,118793.34,2017-11-01 23:59:59,106.11723335,3888,54409.61,48.55286639,"OMGBTC"
2017-11-02 00:00:00,0.000898,0.000927,0.000835,0.00085,113761.01,2017-11-02 03:59:59,99.7235097,2867,66222.99,58.21548809,"OMGBTC"
2017-11-02 04:00:00,0.000853,0.00094,0.000805,0.000896,92740.16,2017-11-02 07:59:59,78.14941263,2877,38124.37,32.48470613,"OMGBTC"
2017-11-02 08:00:00,0.000895,0.00095,0.00084,0.00085,155681.51,2017-11-02 11:59:59,135.21092659,3077,77065.68,67.30067937,"OMGBTC"
2017-11-02 12:00:00,0.000853,0.000977,0.000849,0.000928,92575.05,2017-11-02 15:59:59,84.25410321,2768,44536.96,40.57844184,"OMGBTC"
2017-11-02 16:00:00,0.000928,0.000951,0.000876,0.000889,65363.3,2017-11-02 19:59:59,59.56494927,1725,36902.18,33.61840035,"OMGBTC"
2017-11-02 20:00:00,0.000889,0.000967,0.00086,0.000875,83944.7,2017-11-02 23:59:59,75.65713853,2347,43343.1,38.89837563,"OMGBTC"
